,ht_trend,ht_period,dx,ema,kama,cmo,rsi,cci,chaikin,atr,obv,aroon,ht,CLOSE,HIGH,LOW,bop,macd,OPEN,date,label,price,close_price,low_price,high_price
74,1,0.18035986849718422,0.2804662123357942,0.019255525832180265,0.020325209,-0.156911925,0.4202763086071244,-123.9064503,0.075728259,-0.024034507,0.5332950762662367,0.2,0.020414860924405476,0.000953293,-0.013998316,-0.006852622,0.49021909233177713,0.5708681861609415,-0.017403472,5/2/13,0.018487978,2434.603,2449.639,2423.077,2453.749
75,1,0.18811997837946978,0.011593695695284982,0.001442645,0.002601139,-0.027463719,0.48964546222829347,47.56327717,0.014362658839524034,0.035132757,0.46109785648843227,0.2,0.002000423,0.017665051870908277,0.027455945983065222,0.014224063040505941,0.5563262866490448,0.92814202,0.009422481,5/3/13,0.006546602,2457.543,2492.912,2457.543,2521.119
76,1,0.19257748967113822,0.030115048990187555,-0.010770989,-0.010360874,0.058771443,0.535400517,139.03513418152824,0.064405139,-0.010336066,0.305905997,0.2,-0.011945657,0.013266011796646104,0.005051725,0.017461342487191445,0.6887724550898218,1,0.018487978,5/6/13,0.009090389,2502.978,2525.983,2500.455,2533.855
77,0,0.19181032494774727,0.048282601,-0.011369935,-0.011665939,0.068785954,0.5407037873395258,141.7623321155051,0.041964710268822536,-0.022817009,0.21126427096766753,0.2,-0.014508136,0.001565727,0.00214811,0.002919869,0.33523555893729307,1,0.006546602,5/7/13,4.248178593413421e-05,2519.364,2529.938,2507.756,2539.298
78,1,0.18786480944830986,0.12256925725611989,-0.015110634,-0.016085646,0.10206990896511861,0.5583566811689339,171.0596526531316,-0.026975414,-0.021043387,0.19062431510829225,0.8666666666666667,-0.020945224,0.005083129,0.008943023,0.009368934,0.017297438,1,0.009090389,5/8/13,-0.008990416,2542.266,2542.798,2531.251,2562.007
79,1,0.1825552774725868,0.032387416,-0.008552044,-0.009812715,0.054935235,0.5326347646540635,104.8290450066295,0.014235103,-0.01505772,-0.161948331,0.8666666666666667,-0.016000717,-0.005900587,-0.007299746,-0.009267749,-0.410553882,1,4.248178593413421e-05,5/9/13,0.009087059,2542.374,2527.794,2507.792,2543.305
80,1,0.17637349778397074,0.045384712,-0.012591788,-0.014336543,0.091137032,0.5519559661441652,109.47733865279598,0.055232164215834434,-0.019722019,0.15659876757940583,0.8666666666666667,-0.021157746,0.005159439,0.001443004,0.002937245,0.6700506018794969,1,-0.008990416,5/10/13,-0.006456074,2519.517,2540.836,2515.158,2546.975
81,1,0.17025159789951083,0.047752077,-0.007997208,-0.010089769,0.057627861,0.5336163375154995,90.42383516,-0.00854673,-0.020196898,-0.150027602,0.26666666666666666,-0.016704964,-0.003962475,0.000246174,0.000624215,-0.377145818,1,0.009087059,5/13/13,-0.012680137,2542.412,2530.768,2516.728,2547.602
82,0,0.16595909154811758,0.095143621,0.006364377,0.004717688,-0.057647766,0.4709642748676307,18.252442510311358,-0.04039484,0.011518154970219019,-0.179079855,0.26666666666666666,-0.001375003,-0.014789977,-0.00842243,-0.014644411,-0.705811164,0.9550993780249563,-0.006456074,5/14/13,0.002866516,2525.998,2493.338,2479.872,2526.145
83,0,0.16225691346178311,0.095143621,0.000840089,-0.000719007,-0.014636516,0.4941804309407792,20.186135875519234,0.075810725,-0.043122633,0.17565150365422522,0.26666666666666666,-0.006191256,0.005449321,-0.007408522,0.004861138,0.8357737212152864,0.9482531266433831,-0.012680137,5/15/13,0.019725187,2493.968,2506.925,2491.927,2507.43
84,0,0.15738738986435954,0.085976059,-0.015794247,-0.018465431,0.1152632753061085,0.5636666337758578,77.77490917808628,0.1194741185778363,0.036964112,0.23936599051402951,0.26666666666666666,-0.023018764,0.018263011,0.018197118164814174,-0.001670996,0.7901370702197654,1,0.002866516,5/16/13,0.018310088,2501.117,2552.709,2487.763,2553.058
85,1,0.15189236467417977,0.22490749565948423,-0.028367394,-0.030353535,0.2085450826641249,0.6128759541275428,168.98818180204955,0.092112018,0.011283811545722111,0.22329344160243036,0.7333333333333334,-0.035725329,0.015410687234620246,0.017879734812135117,0.024123279,0.8167288435106874,1,0.019725187,5/17/13,0.003943552,2550.452,2592.048,2547.776,2598.706
86,1,0.14721711844612903,0.29810611034163964,-0.032220111,-0.034206909,0.24653644221856225,0.6327832630442176,204.48234003021506,0.004954725,-0.009816424,0.19254106933706572,0.8,-0.039155032,0.00677418,0.011124767480430675,0.016593687985128946,0.3316029071160476,1,0.018310088,5/20/13,0.002308053,2597.151,2609.607,2590.053,2627.616
87,1,0.144096421,0.2981061103416397,-0.031533878,-0.031788259,0.2579386822122848,0.6387600986901344,181.67387237746215,0.077432294,-0.031281105,0.13371849809283765,0.8,-0.038444499,0.002010264,-0.003887935,0.001620044,0.3222323009805167,1,0.003943552,5/21/13,-0.003245184,2607.393,2614.853,2594.249,2617.4
88,1,0.14314296576950544,0.3306155240054592,-0.030194398,-0.027365269,0.2651633410873383,0.6425591321487137,167.5255410511513,0.008173339,-0.025141494,0.12237700392528938,0.9333333333333335,-0.036610359,0.001216512,0.004839917,0.003662332,0.17565924462345203,1,0.002308053,5/22/13,-0.005186704,2613.411,2618.034,2603.75,2630.068
89,1,0.14454446533666526,0.21333751802745338,-0.015676771,-0.012770949,0.13428795316863273,0.5710253245248776,111.99087617119639,-0.091441736,0.005727932,-0.124661059,0.9333333333333335,-0.020356086,-0.013439474,-0.002278268,-0.009372252,-0.49366183,0.9979801062826149,-0.003245184,5/23/13,0.000811524,2604.93,2582.849,2579.347,2624.076
90,1,0.14792601798913668,0.1834112391234873,-0.019501169,-0.016866282,0.17180084272776816,0.5910613780439423,95.39791726024288,0.031855411484386975,-0.009591305,0.10197676265645805,0.8666666666666667,-0.022541927,0.005567108,-0.005992967,-0.002505673,0.16379067275701273,1,-0.005186704,5/24/13,0.002741446,2591.419,2597.228,2572.884,2608.35
91,1,0.15344758972685185,0.1954587083887688,-0.018822392,-0.016824794,0.1780613416509023,0.5944083607110587,93.84738902231689,-0.00998691,-0.030540649,0.097804336,0.4,-0.020017909,0.000908276,0.001388617,0.006551014,0.2727926955426621,1,0.000811524,5/27/13,0.018570485943416815,2593.522,2599.587,2589.739,2611.972
