TRADE_DATE,STOCK_CODE,OPEN,HIGH,LOW,CLOSE,VOL,AMT
20180402,000300,3897.0052,3937.0183,3882.8856,3886.9189,111242666.0,159356080.038
20180403,000300,3850.1546,3878.1504,3839.9333,3862.4796,95137369.0,132049936.105
20180404,000300,3873.6267,3898.6126,3852.4958,3854.8625,88730609.0,131593067.938
20180409,000300,3851.9548,3870.6736,3827.4133,3852.9292,84105462.0,118167273.509
20180410,000300,3860.7225,3927.4247,3851.7957,3927.1729,106173722.0,137941300.225
20180411,000300,3934.1698,3958.7071,3924.9603,3938.3434,111933021.0,139989290.63
20180412,000300,3935.673,3937.7837,3896.1789,3898.6354,82699490.0,108075565.476
20180413,000300,3920.7375,3929.952,3866.186,3871.1443,71544203.0,98921826.969
20180416,000300,3862.4738,3869.156,3789.6121,3808.863,99217770.0,131566866.868
20180417,000300,3812.8746,3822.6264,3745.4442,3748.6412,90610790.0,126518751.972
20180418,000300,3785.3059,3789.6591,3708.1068,3766.282,106676706.0,143077676.004
20180419,000300,3774.784,3824.0321,3767.7974,3811.843,99054060.0,127520121.562
20180423,000300,3754.6896,3787.3951,3735.1842,3766.3257,90356291.0,111763031.5
20180424,000300,3769.8787,3854.4292,3769.8787,3843.4886,114219525.0,145700512.791
20180425,000300,3824.5929,3838.6921,3817.032,3828.7015,78172612.0,105750449.452
20190401,000300,3901.1698,3982.9091,3901.1698,3973.928,271382704.0,340799403.573
20190402,000300,3986.3443,3988.0975,3956.5059,3971.2852,226000341.0,281892057.021
20190403,000300,3947.8697,4026.4972,3939.7837,4022.1566,231917368.0,284826495.445
20190404,000300,4039.7415,4072.1138,4021.7055,4062.2309,260410939.0,313539431.378
20190408,000300,4097.1027,4122.6034,4017.4887,4057.2286,267505576.0,324670452.523
20190409,000300,4063.8139,4084.243,4038.2825,4075.4301,182956808.0,243187913.128
20190410,000300,4062.4425,4115.378,4035.4741,4085.847,194687613.0,278282025.052
20190411,000300,4083.4618,4097.1249,3990.239,3997.5778,169049641.0,236259156.719
20190412,000300,3986.7822,4006.9335,3961.464,3988.6168,135862118.0,178795939.062
20190415,000300,4056.4919,4085.3882,3974.2264,3975.5244,182645571.0,236298721.391
20190417,000300,4080.7172,4106.6158,4057.5032,4087.2398,180367117.0,228824429.887
20190418,000300,4085.1148,4094.0533,4056.2356,4072.0753,146562123.0,187812687.767
20190419,000300,4076.2953,4120.6356,4046.2042,4120.6078,150794910.0,194701690.763
20190422,000300,4125.9717,4126.0907,4015.4748,4025.6109,189353745.0,244380549.239
20190423,000300,4021.6277,4061.0858,4005.2832,4019.0053,155611650.0,204121505.816
20190424,000300,4033.6292,4044.3375,3967.8058,4030.0887,145498695.0,186497961.652
20190425,000300,4013.6027,4022.5631,3938.3251,3941.816,159722071.0,197530997.752
20190426,000300,3921.8909,3943.8331,3887.2525,3889.2748,142008068.0,186572137.127
20190429,000300,3896.5824,3953.2288,3875.452,3900.3339,153870927.0,203946553.152
20190430,000300,3887.1799,3923.1082,3885.147,3913.211,116233376.0,161665923.924
20190416,000300,3958.0963,4085.7891,3943.4879,4085.7891,202041966.0,250569206.656
20190201,000300,3225.7335,3247.4956,3207.7168,3247.3971,82019641.0,94766412.763
20190211,000300,3239.8079,3307.0638,3239.8079,3306.4725,98818434.0,114752354.821
20190212,000300,3306.3523,3335.3606,3298.6337,3330.3353,122232462.0,122834101.007
20190213,000300,3337.7794,3405.5773,3329.1436,3397.0276,163828332.0,168866262.062
20190214,000300,3392.8547,3415.3994,3381.9821,3402.1403,151127290.0,138649287.971
20190215,000300,3391.242,3395.0294,3335.8705,3338.7047,143668603.0,141555060.948
20190218,000300,3366.423,3445.7448,3366.423,3445.7448,182886089.0,180449742.544
20190219,000300,3454.7216,3480.7938,3419.0731,3439.6078,179083785.0,185762746.553
20190220,000300,3449.9321,3463.7735,3421.505,3451.9273,147390311.0,145570263.07
20190221,000300,3450.1411,3500.2519,3431.631,3442.7056,180143287.0,185197154.785
20190222,000300,3439.3781,3520.1182,3417.9784,3520.1182,187237974.0,202869288.708
20190225,000300,3575.8528,3729.4831,3574.6885,3729.4831,342557122.0,376382393.433
20190226,000300,3734.7059,3762.1128,3679.2705,3684.6935,358038698.0,387632860.075
20190227,000300,3682.8116,3737.6317,3638.3334,3678.3921,286236007.0,307306148.139
20190228,000300,3675.2642,3695.4646,3650.0537,3669.3703,184810220.0,206010958.185
20190329,000300,3739.7739,3876.379,3739.7739,3872.3412,215639103.0,283022298.648
20190306,000300,3822.8588,3855.1556,3787.5225,3848.0903,318077371.0,331155616.598
20190318,000300,3753.6436,3851.7479,3733.6781,3851.7479,216928060.0,276473448.87
20190322,000300,3838.1255,3845.5808,3786.5917,3833.8013,171356993.0,198518386.319
20190301,000300,3699.2157,3749.7143,3668.7653,3749.7143,204711004.0,235620623.488
20190304,000300,3783.0367,3886.5797,3764.7764,3794.104,323490126.0,376397284.706
20190305,000300,3785.3762,3816.1621,3770.7858,3816.0132,230853166.0,261464122.212
20190307,000300,3841.1456,3845.182,3778.8004,3808.8497,329846548.0,359339152.916
20190308,000300,3721.4016,3774.5431,3656.1917,3657.579,317990077.0,349296691.227
20190311,000300,3663.9772,3731.9091,3650.8125,3729.9546,230912865.0,268718458.805
20190312,000300,3758.3151,3804.72,3723.6785,3755.3519,274926382.0,325180619.759
20190313,000300,3758.713,3763.0926,3708.8145,3724.1941,233682248.0,286171048.16
20190314,000300,3710.2934,3747.819,3673.8509,3698.4858,190817237.0,231820149.39
20190315,000300,3713.936,3782.2364,3713.936,3745.005,175174544.0,224194362.925
20190319,000300,3856.5885,3868.335,3815.2187,3833.9626,181727110.0,224096889.634
20190320,000300,3825.3356,3855.1465,3790.5119,3835.4397,175632090.0,215406993.602
20190321,000300,3840.2783,3864.0696,3823.4661,3836.8913,196310310.0,231993445.602
20190325,000300,3776.4426,3807.1793,3741.6062,3742.8252,198586329.0,223396564.361
20190326,000300,3766.5287,3770.843,3687.5472,3700.4388,173046579.0,196547811.179
20190327,000300,3724.4058,3750.2642,3703.4508,3743.3878,138758454.0,177507528.442
20190328,000300,3731.0612,3755.716,3710.0814,3728.3953,133272129.0,172604392.908
20190103,000300,2963.0186,3000.4413,2953.2548,2964.8421,70867103.0,76664797.393
20190104,000300,2940.1916,3036.8147,2935.8295,3035.8741,103318972.0,107141037.088
20190107,000300,3055.1535,3061.749,3035.9123,3054.303,101164359.0,105703940.791
20190108,000300,3049.8747,3055.51,3038.5339,3047.7035,86170585.0,79628882.664
20190109,000300,3065.2307,3117.9614,3062.8474,3078.4759,107364350.0,117129678.906
20190111,000300,3082.2615,3102.8333,3071.0264,3094.7782,71786424.0,77420239.579
20190118,000300,3124.5025,3171.6864,3120.3458,3168.1739,103963834.0,106780658.491
20190123,000300,3136.096,3157.6269,3131.8673,3141.0532,59870478.0,62669652.004
20190124,000300,3146.6046,3165.6296,3125.3008,3158.7817,72934636.0,80963877.219
20190128,000300,3203.1189,3228.8678,3174.7243,3183.7777,82622431.0,97371496.147
20190129,000300,3177.261,3200.9898,3148.2345,3193.9698,77658334.0,85943908.59
20190131,000300,3182.6987,3216.0673,3178.0105,3201.6331,86247839.0,97509924.771
20190102,000300,3017.0674,3018.7759,2958.4883,2969.5353,68663021.0,76105571.278
20190110,000300,3077.4817,3092.5411,3062.5721,3072.6864,85271756.0,90206871.737
20190114,000300,3092.4984,3097.4064,3064.3827,3067.7845,66121702.0,68115969.095
20190115,000300,3071.5185,3129.3708,3064.6705,3127.9904,88772962.0,99976891.144
20190116,000300,3126.1347,3135.0117,3117.2926,3128.6517,80214341.0,85781591.791
20190117,000300,3132.6285,3141.7099,3110.0608,3111.4168,80174871.0,82888206.986
20190121,000300,3170.8773,3199.2134,3170.8773,3185.6364,93915022.0,105536986.58
20190122,000300,3181.9494,3181.9494,3135.3378,3143.3171,72990528.0,78150876.313
20190125,000300,3165.1814,3203.1747,3164.4082,3184.4696,83967729.0,93207954.748
20190130,000300,3181.6551,3202.896,3167.8934,3168.4829,63746517.0,73005123.447
20190620,000300,3718.9416,3845.7912,3717.1857,3828.5183,168872073.0,227726981.966
20190628,000300,3832.0599,3835.2326,3803.0546,3825.5873,84766139.0,116512050.674
20190603,000300,3640.6126,3672.8136,3613.1274,3632.0127,100723180.0,123902446.407
20190604,000300,3632.5602,3636.128,3584.4612,3598.4666,87097094.0,109467236.536
20190605,000300,3627.7947,3634.4536,3593.9515,3597.105,88642020.0,114634228.239
20190606,000300,3601.0356,3601.0356,3557.0167,3564.6778,85534403.0,104367267.724
20190610,000300,3578.0084,3623.7301,3568.2787,3610.7435,92375061.0,117346608.913
20190611,000300,3617.5239,3723.1419,3617.5239,3719.2759,143482806.0,180899072.311
20190612,000300,3706.8635,3711.8793,3683.9394,3691.0957,119178853.0,132296097.905
20190613,000300,3689.5834,3697.5917,3654.2742,3685.3933,96331718.0,110459901.918
20190614,000300,3690.4763,3709.6521,3650.9096,3654.8799,101817004.0,116584260.575
20190617,000300,3654.4433,3683.7743,3645.4982,3654.8248,72976678.0,93092581.298
20190618,000300,3661.1299,3675.6452,3638.78,3667.6185,70692266.0,89472839.848
20190619,000300,3761.3381,3771.347,3715.1331,3715.9381,125595715.0,172574177.792
20190621,000300,3832.7321,3856.0856,3817.3068,3833.9383,153635155.0,199961617.616
20190624,000300,3836.3051,3853.5452,3819.7692,3841.2659,100084621.0,143644731.704
20190625,000300,3837.4259,3838.0578,3755.0099,3801.3098,124075912.0,169358793.347
20190626,000300,3779.5125,3809.758,3771.7164,3794.331,81820283.0,112106859.022
20190627,000300,3807.5376,3854.0801,3805.8328,3834.8172,105316358.0,156483418.19
20190801,000300,3819.3242,3831.2641,3791.546,3803.4694,84114180.0,117649163.85
20190802,000300,3729.1309,3754.5326,3720.0584,3747.4379,108335897.0,141874787.569
20190815,000300,3618.0092,3694.2985,3612.1108,3694.0006,88598832.0,119241082.583
20190819,000300,3736.0344,3791.0946,3720.6894,3791.0946,139327013.0,195448939.476
20190805,000300,3724.4097,3739.5031,3675.6884,3675.6884,101325981.0,133061101.376
20190806,000300,3609.1118,3649.8953,3575.8626,3636.3289,129833871.0,167267479.639
20190807,000300,3654.6323,3659.0778,3621.431,3621.431,84238716.0,108667668.03
20190808,000300,3651.3571,3675.4603,3646.9386,3669.2936,88457707.0,114981616.121
20190809,000300,3686.7493,3689.1774,3628.1163,3633.5296,85295580.0,116355689.959
20190812,000300,3647.8661,3699.1047,3643.3161,3699.1047,82083056.0,121129345.184
20190813,000300,3675.5868,3686.4302,3658.0126,3665.7515,76500302.0,103764319.441
20190814,000300,3712.0657,3717.5579,3680.6086,3682.4015,91202590.0,128301671.073
20190816,000300,3697.9407,3738.0964,3687.0751,3710.5386,88319169.0,132696910.341
20190820,000300,3786.026,3799.8977,3778.7306,3787.7324,108602088.0,149115340.695
20190821,000300,3778.3091,3792.5955,3775.4474,3781.7579,82299880.0,121688505.095
20190822,000300,3793.8552,3797.329,3771.2048,3793.5061,85807792.0,120708136.081
20190823,000300,3796.8821,3829.3607,3788.0345,3820.8638,87954583.0,137802154.001
20190826,000300,3756.3618,3778.8665,3753.1646,3765.9105,93859269.0,142350985.497
20190827,000300,3791.4587,3848.2358,3790.873,3816.9459,124731478.0,181748784.079
20190828,000300,3818.8125,3822.5883,3790.1384,3802.5844,88750812.0,137667277.244
20190829,000300,3805.494,3808.5954,3774.3968,3790.1867,84083387.0,126475676.638
20190830,000300,3816.678,3828.9698,3778.9189,3799.5863,96695150.0,152408668.676
20190506,000300,3775.0765,3791.6119,3647.1405,3684.6168,197472882.0,254115400.089
20190507,000300,3702.2656,3738.1767,3671.8341,3720.6684,132847654.0,183659159.181
20190508,000300,3648.5489,3722.9325,3642.4981,3667.4574,112867355.0,145058486.354
20190509,000300,3637.346,3656.8966,3584.8227,3599.7001,101037394.0,141829095.76
20190513,000300,3675.7597,3702.9012,3658.0004,3668.7255,103391860.0,135053926.707
20190514,000300,3630.4388,3683.2619,3630.4388,3645.1503,102313460.0,135262868.908
20190515,000300,3674.9931,3741.0406,3674.9931,3727.0923,110161769.0,152534546.781
20190516,000300,3720.039,3745.1405,3707.9032,3743.9635,116258274.0,139851940.057
20190517,000300,3744.8751,3745.3555,3637.5826,3648.7609,128453245.0,154092349.652
20190520,000300,3635.7357,3644.5,3583.8324,3617.7924,108963477.0,134194262.584
20190521,000300,3619.4369,3690.0884,3610.6817,3666.7762,111022920.0,133071381.089
20190522,000300,3663.1533,3679.2727,3634.7479,3649.3796,98346128.0,121775244.163
20190523,000300,3629.5284,3631.4743,3578.1129,3583.9646,99897781.0,125611969.477
20190524,000300,3584.9016,3623.3904,3580.7853,3593.9139,80934048.0,101337496.38
20190527,000300,3592.6027,3648.0267,3556.2567,3637.1971,108830871.0,133399053.908
20190528,000300,3633.0182,3683.2306,3627.7878,3672.2605,117886240.0,148966334.657
20190529,000300,3642.5415,3693.2273,3637.3481,3663.909,93355441.0,120002034.237
20190530,000300,3648.8495,3650.9718,3612.6248,3641.1833,94202561.0,112864079.305
20190510,000300,3643.0557,3732.9238,3589.2906,3730.4513,148003847.0,195067170.793
20190531,000300,3640.9963,3668.1796,3627.5448,3629.7893,89222267.0,108264201.339
20190710,000300,3807.9497,3810.396,3774.2304,3786.739,72833948.0,101355477.03
20190711,000300,3806.1855,3830.7387,3774.4137,3785.221,75311965.0,113674616.215
20190712,000300,3783.0733,3820.2354,3774.5224,3808.7311,75465967.0,107007923.971
20190715,000300,3792.6409,3844.8683,3745.8549,3824.1878,101205222.0,142493046.61
20190716,000300,3819.2474,3828.3256,3799.8665,3806.8449,80730952.0,108449682.784
20190718,000300,3793.1893,3793.3916,3767.9958,3768.4019,87496445.0,111669365.488
20190719,000300,3787.5079,3828.1514,3787.5079,3807.9551,88086149.0,117797528.166
20190722,000300,3813.5022,3816.5387,3765.4428,3781.6832,92101377.0,117810448.146
20190723,000300,3783.5411,3792.9647,3768.7614,3789.9135,71313346.0,103866608.769
20190724,000300,3803.5867,3840.0579,3803.5738,3819.8325,90940684.0,129940587.223
20190725,000300,3821.3898,3851.0665,3812.9532,3851.0665,93740417.0,125899502.555
20190726,000300,3835.2281,3863.5878,3832.5223,3858.5688,83259300.0,110929728.704
20190730,000300,3861.5698,3890.7298,3861.5698,3870.3176,94123955.0,120480280.02
20190717,000300,3800.1064,3820.2713,3787.8973,3804.6384,95183885.0,116766781.138
20190729,000300,3857.9394,3862.7467,3842.426,3854.2704,84814370.0,111679108.84
20190731,000300,3856.745,3856.745,3830.0914,3835.3589,82151155.0,111083892.777
20190701,000300,3899.3313,3936.668,3886.909,3935.8116,158370340.0,217470251.111
20190702,000300,3931.0486,3942.4257,3918.9378,3937.1691,131863496.0,173997045.123
20190703,000300,3927.4365,3927.4365,3878.8405,3893.5341,111992603.0,163145730.935
20190704,000300,3895.1978,3906.8894,3854.693,3873.1019,99342256.0,142669255.177
20190705,000300,3875.3736,3900.3095,3857.928,3893.2025,74006527.0,116236522.103
20190708,000300,3875.7547,3875.7547,3775.0259,3802.7897,109539086.0,147198419.38
20190709,000300,3798.0954,3811.0993,3774.7641,3793.1297,74842732.0,113147602.951
20190902,000300,3803.689,3855.7768,3799.8166,3848.3198,110289349.0,164994458.613
20190903,000300,3852.5794,3856.6813,3833.7571,3853.6106,97714631.0,146270633.849
20190904,000300,3848.6483,3886.0012,3846.4215,3886.0012,126628615.0,176839744.819
20190905,000300,3909.2087,3970.0038,3909.2087,3925.323,181656231.0,244681225.481
20190906,000300,3946.6854,3948.5397,3922.3361,3948.5075,121882376.0,181718270.031
20190909,000300,3980.9577,3985.239,3954.8755,3972.9484,146809754.0,209545387.191
20190910,000300,3976.8697,3976.9225,3938.7441,3959.265,130889386.0,184494349.874
20190911,000300,3969.6757,3971.2237,3922.9531,3930.0999,131594875.0,190165007.512
20190912,000300,3944.6917,3975.9311,3933.4366,3972.3799,110241273.0,156750653.138
20190916,000300,3981.3616,3982.204,3943.3734,3957.7154,110259805.0,154736552.348
20190917,000300,3947.1577,3947.1577,3879.4852,3891.2208,113694317.0,154899299.888
20190918,000300,3902.9947,3923.1462,3902.5109,3910.0837,82056152.0,130159557.672
20190919,000300,3923.9631,3924.3823,3897.0666,3924.3823,85984238.0,127421791.159
20190920,000300,3933.4594,3942.224,3921.4124,3935.6511,103455955.0,153162588.495
20190923,000300,3925.1858,3925.1858,3868.214,3890.6616,94036225.0,139223506.453
20190924,000300,3895.8661,3927.0115,3886.1404,3901.0758,87783230.0,142341399.679
20190925,000300,3887.5548,3889.839,3867.2277,3870.9837,89520835.0,133224463.638
20190927,000300,3843.4584,3859.5003,3832.2466,3852.6534,74003947.0,109130484.004
20190930,000300,3842.0741,3857.2319,3813.5491,3814.5282,65931313.0,100487271.138
20190926,000300,3884.7022,3890.7452,3840.2472,3841.1388,102698301.0,150806750.013
20191225,000300,3988.6574,4000.5556,3976.3559,3990.8671,94938890.0,131896466.969
20191220,000300,4032.1519,4046.7261,4014.9296,4017.2527,121267662.0,158460232.417
20191224,000300,3971.56,3994.5092,3963.6653,3992.9581,95989045.0,122499163.329
20191223,000300,4014.6929,4032.1721,3964.3798,3967.0962,122816246.0,162048261.474
20191219,000300,4034.6159,4038.5435,4014.8951,4027.1495,117900558.0,152553809.117
20191226,000300,3993.6686,4025.9879,3993.5413,4025.9879,108860640.0,140814968.243
20191106,000300,4006.327,4007.5012,3973.7762,3984.8816,97312952.0,139859763.47
20191101,000300,3883.8084,3956.0797,3876.4164,3952.3872,100689612.0,151471061.323
20191108,000300,4017.6742,4022.0362,3971.5726,3973.0107,97106948.0,139026673.427
20191113,000300,3905.2831,3908.4196,3882.4314,3899.9815,76749078.0,112057146.508
20191105,000300,3982.1155,4030.6381,3970.8664,4002.8128,112911880.0,163317856.089
20191115,000300,3908.4891,3915.1049,3877.0892,3877.0892,83730917.0,115423020.917
20191112,000300,3905.9584,3914.8821,3877.7397,3903.6888,76543069.0,108828235.839
20191107,000300,3984.5529,4005.3829,3975.5475,3991.8749,87254898.0,117751554.347
20191104,000300,3964.0052,3985.3573,3964.0052,3978.1216,104193855.0,154485361.812
20191111,000300,3948.6186,3948.6186,3897.5504,3902.9783,94155621.0,130330082.289
20191114,000300,3905.9284,3916.9459,3895.1415,3905.857,87008446.0,119791566.839
20191218,000300,4039.724,4057.64,4025.3433,4032.7826,151351764.0,197620207.485
20191206,000300,3885.0582,3902.3853,3878.7002,3902.3853,78648887.0,116424775.802
20191203,000300,3829.212,3851.1205,3811.6281,3851.0873,73611240.0,108703714.965
20191213,000300,3928.0044,3969.4568,3925.2757,3968.2211,148571349.0,201018885.799
20191210,000300,3886.444,3900.959,3882.0877,3900.3843,86262928.0,121118412.751
20191205,000300,3863.6086,3883.4031,3859.8223,3879.3638,89051193.0,129357592.812
20191217,000300,3987.7426,4067.1355,3984.5193,4041.7996,201162937.0,251637865.288
20191212,000300,3908.4537,3908.4537,3886.1188,3891.0242,84708330.0,117874313.734
20191209,000300,3909.5297,3911.9682,3885.2507,3895.4468,95353806.0,130873098.246
20191204,000300,3841.6627,3852.9922,3831.0747,3849.819,79683385.0,109646342.796
20191216,000300,3970.7092,3987.5866,3953.5126,3987.5464,148486670.0,202154895.254
20191211,000300,3907.1592,3909.3854,3890.341,3902.7492,99765480.0,127690403.434
20191126,000300,3893.4349,3899.1097,3869.5948,3891.6533,111513537.0,140213633.065
20191121,000300,3894.539,3901.8262,3875.9682,3889.598,69130538.0,104147769.298
20191118,000300,3874.4405,3913.1029,3868.3166,3907.9291,76645993.0,107085819.889
20191128,000300,3877.9012,3887.6903,3852.0105,3862.3029,65230119.0,87081788.912
20191125,000300,3850.966,3878.2507,3839.4201,3878.2061,106066289.0,140851076.272
20191120,000300,3940.1344,3943.2273,3901.9865,3907.8641,76815333.0,118003062.733
20191127,000300,3883.429,3889.9783,3862.7011,3875.6186,76437305.0,107238822.033
20191202,000300,3835.5128,3854.7509,3829.3126,3836.0589,77412173.0,109992592.541
20191122,000300,3894.1742,3918.8385,3833.5033,3849.9948,91042639.0,146981162.09
20191119,000300,3904.0996,3947.0392,3902.3776,3947.0392,82161025.0,123227172.612
20191129,000300,3857.1883,3861.6584,3804.8291,3828.6706,74144331.0,116200556.869
20191008,000300,3818.5894,3861.6429,3818.5894,3837.6791,76657860.0,118365682.515
20191009,000300,3822.6068,3845.3403,3805.0671,3843.2392,75854512.0,112406207.028
20191010,000300,3838.4865,3877.142,3829.4328,3874.6391,79222694.0,127474042.853
20191011,000300,3885.5198,3922.3694,3868.8417,3911.7253,93412577.0,139817298.256
20191014,000300,3944.8593,3983.8117,3934.7325,3953.2411,122393611.0,167857131.154
20191015,000300,3953.1645,3953.1645,3928.151,3936.2498,85273949.0,125117107.011
20191016,000300,3939.276,3964.0456,3919.0169,3922.6854,83229707.0,128558533.503
20191017,000300,3929.386,3935.8123,3913.9173,3925.2216,64863745.0,99991850.409
20191018,000300,3935.4199,3940.5409,3864.9652,3869.3777,82321140.0,122186927.13
20191021,000300,3865.3436,3884.7447,3856.0374,3880.8398,74182918.0,110858235.839
20191022,000300,3896.3149,3897.4352,3870.5486,3895.8809,68918566.0,102843371.161
20191023,000300,3892.6766,3901.4243,3862.1965,3871.0848,70198625.0,99733598.353
20191024,000300,3877.9239,3890.1955,3852.5828,3870.6678,71334575.0,105096951.647
20191025,000300,3871.7687,3899.7223,3849.0337,3896.7923,77453620.0,126677483.957
20191028,000300,3904.9824,3927.7959,3897.8175,3926.585,97406020.0,150762201.737
20191029,000300,3929.7077,3932.3745,3910.226,3910.226,82257075.0,139611420.266
20191030,000300,3904.7172,3908.0999,3883.4468,3891.2255,77872923.0,122610501.731
20191031,000300,3906.8593,3907.1505,3878.8757,3886.7519,86714539.0,135012425.539
20191230,000300,4015.5195,4083.6901,4001.4951,4081.6334,155971488.0,216814660.017
20191227,000300,4029.2454,4066.7964,4019.7223,4022.0278,150926411.0,195090417.042
20191231,000300,4077.7519,4098.1444,4069.0086,4096.5821,123264258.0,173119348.51
20200921,000300,4750.7481,4752.9799,4688.7199,4691.4281,124535827.0,224137912.695
20210310,000300,5047.0589,5055.2785,4981.6161,5003.6121,169928490.0,309577408.715
20210728,000300,4714.2948,4785.6567,4663.9009,4760.4826,192634393.0,419706155.163
20200821,000300,4717.7874,4739.4836,4684.8101,4718.8431,142657864.0,251775160.234
20200922,000300,4654.2179,4706.2096,4622.1111,4635.7608,119672947.0,202909215.535
20210729,000300,4845.7603,4857.9709,4800.0125,4850.2746,173322054.0,415676120.878
20200824,000300,4746.4035,4769.4673,4716.6054,4755.8491,151143512.0,272428686.419
20210430,000300,5156.3557,5163.2517,5094.9285,5123.489,160121621.0,315075102.885
20200331,000300,3708.1404,3716.0707,3676.2024,3686.1551,111453025.0,161595510.008
20210319,000300,5068.5319,5089.9175,4980.7609,5007.0907,164174849.0,282974489.237
20210831,000300,4803.0854,4821.7564,4740.7524,4805.6099,235118658.0,460805653.996
20210727,000300,4924.2816,4940.86,4749.0327,4751.313,236631225.0,521146117.041
20210311,000300,5024.5586,5138.4146,5020.5784,5128.2156,189600766.0,333859199.679
20210318,000300,5114.5872,5160.4566,5111.1294,5141.7681,142901518.0,260930046.845
20210830,000300,4847.0348,4849.1598,4787.1999,4813.2703,219635757.0,477182071.72
20210730,000300,4825.7002,4825.7002,4761.0376,4811.1695,182349776.0,420943935.062
20200330,000300,3657.4624,3690.6388,3637.5853,3674.1108,126876673.0,180640799.409
20210908,000300,4986.7953,5013.9764,4955.8876,4972.1324,264615315.0,428591077.708
20210809,000300,4890.2573,5002.8944,4884.0392,4985.5627,182436871.0,408897062.935
20210601,000300,5320.4745,5343.7529,5269.259,5341.6798,143831474.0,321845842.153
20200820,000300,4708.1253,4721.4357,4662.8032,4679.1544,158368639.0,260486563.515
20210826,000300,4892.2044,4892.2044,4798.6954,4801.6094,197617387.0,368987718.506
20210802,000300,4794.8192,4938.8154,4761.4593,4933.736,227194918.0,524659449.296
20210803,000300,4909.2325,4957.0291,4890.8495,4934.4583,203533360.0,471194128.402
20200220,000300,4062.8968,4148.5287,4055.8105,4144.6561,212232624.0,310835589.162
20200225,000300,4066.302,4126.7075,4020.9075,4123.8543,244167831.0,372213717.03
20200226,000300,4070.0994,4132.7817,4061.125,4073.0152,261094061.0,366022417.907
20200313,000300,3771.0139,3937.1806,3765.1479,3895.3128,188296722.0,280213453.214
20200212,000300,3945.6663,3984.4325,3940.6667,3984.4325,126710321.0,200776706.55
20200103,000300,4161.2185,4164.2989,4131.864,4144.9649,142826244.0,215216288.331
20200102,000300,4121.3487,4172.6555,4121.3487,4152.2408,182116772.0,270105532.028
20200106,000300,4120.5211,4170.6384,4102.3796,4129.2954,175309953.0,250182071.294
20200107,000300,4137.4019,4161.2504,4135.0972,4160.2274,139489031.0,196389059.715
20200305,000300,4150.21,4215.8513,4127.0386,4206.7251,231823115.0,362838831.776
20200228,000300,3988.7274,4031.1453,3928.0663,3940.0488,230275093.0,330358907.266
20200303,000300,4125.1356,4147.6525,4067.9094,4091.3615,219369777.0,330802584.619
20200304,000300,4078.4998,4115.2618,4060.729,4115.0524,182424730.0,281784863.845
20200302,000300,3968.8435,4092.5394,3968.8435,4069.6662,219313559.0,317426205.457
20200309,000300,4063.076,4063.076,3995.1313,3997.1325,208102035.0,305428730.304
20200116,000300,4174.8172,4175.2938,4142.1795,4149.0434,100267642.0,156242505.812
20200115,000300,4186.881,4193.8686,4150.8799,4166.7344,104633136.0,163081930.622
20200114,000300,4215.1578,4223.5078,4188.0809,4189.8862,129320783.0,196221263.396
20200109,000300,4145.5345,4165.6574,4143.592,4164.3697,136886324.0,200150352.942
20200110,000300,4177.5777,4180.9771,4148.4817,4163.1849,113031719.0,177827413.709
20200113,000300,4166.9254,4203.9883,4148.6007,4203.9883,119691982.0,199795489.709
20200108,000300,4139.6315,4149.813,4101.9801,4112.3172,167585850.0,212406263.857
20200204,000300,3652.0035,3786.8629,3652.0035,3785.6376,213933328.0,298165767.621
20200213,000300,3985.8757,3999.5495,3950.1422,3959.9188,145001843.0,228605964.793
20200217,000300,3999.6511,4077.4464,3999.6511,4077.4241,182778969.0,273067817.278
20200219,000300,4049.5862,4085.1704,4042.8451,4051.3107,169046441.0,257554535.73
20200221,000300,4134.8747,4184.4379,4130.1677,4149.4903,217213604.0,326564003.559
20200227,000300,4084.0782,4110.5275,4067.4408,4084.8759,181290981.0,282050206.371
20200218,000300,4069.8315,4076.388,4027.7859,4057.5108,163236220.0,242552517.334
20200214,000300,3954.234,4001.5627,3954.0233,3987.7342,143239803.0,222895073.625
20200224,000300,4131.8364,4149.0102,4097.1753,4132.8388,212869303.0,326387800.606
20200207,000300,3879.5531,3899.8837,3849.7127,3899.8693,151731759.0,237508816.256
20200306,000300,4158.2021,4181.3102,4135.3901,4138.5072,172475717.0,253168631.959
20200310,000300,3975.2288,4093.0024,3954.7506,4082.7315,197416402.0,296184435.851
20200311,000300,4090.9348,4091.2704,4028.3964,4028.4289,161656111.0,244990872.686
20200312,000300,3976.1139,3987.4336,3926.2704,3950.9111,157060458.0,233152848.759
20200211,000300,3926.4204,3970.5221,3915.7077,3952.4643,143441674.0,219307119.361
20200117,000300,4162.1939,4177.0282,4141.6448,4154.853,98725682.0,166591591.594
20200203,000300,3639.9089,3732.1572,3639.9089,3688.3578,157559647.0,243303105.386
20200205,000300,3801.099,3866.0108,3781.613,3828.5272,174925524.0,264042920.866
20200120,000300,4170.7365,4185.9629,4149.4879,4185.8304,122409147.0,202692287.442
20200210,000300,3872.3738,3920.1667,3861.0066,3916.0052,148406969.0,229625441.896
20200123,000300,4093.3229,4103.5244,3972.3933,4003.9013,160357603.0,250409357.701
20200122,000300,4093.8009,4141.1772,4046.4866,4131.9311,126758763.0,208136150.792
